tweet_id,Stance
1272384808908230656,AGAINST
1272384824448364544,NONE
1272384848280252416,FAVOR
1272384864029990912,NONE
1272384875711156224,AGAINST
1272384876172500995,NONE
1272384904639033344,AGAINST
1272384915884183552,AGAINST
1272384918799048705,NONE
1272384940177489920,AGAINST
1272384942211649537,AGAINST
1272384968254205954,NONE
1272384970905001984,FAVOR
1272384985593413632,AGAINST
1272385001057894400,AGAINST
1272385001099796480,AGAINST
1272385008074776577,AGAINST
1272385011723853824,AGAINST
1272385015586807808,AGAINST
1272385024310996992,AGAINST
1272385034045976576,AGAINST
1272385037736923137,FAVOR
1272385054275104768,AGAINST
1272385075531796481,AGAINST
1272385101880610816,AGAINST
1272385104367796224,AGAINST
1272385130376695808,AGAINST
1272385130699436032,AGAINST
1272385144142299137,AGAINST
1272385159229145089,NONE
1272385174056075270,AGAINST
1272385195640066049,AGAINST
1272385212375130114,FAVOR
1272385233719922689,AGAINST
1272385257749217281,AGAINST
1272385278917971969,AGAINST
1272385281908445190,AGAINST
1272385305425989632,AGAINST
1272385312321224705,FAVOR
1272385327114706944,FAVOR
1272385330683969541,AGAINST
1272385376242499590,AGAINST
1272385382945099776,AGAINST
1272385387915165702,NONE
1272385411147378689,AGAINST
1272385427547226117,NONE
1272385437915643907,AGAINST
1272385478298345475,AGAINST
1272385525186547712,AGAINST
1272385529376473092,AGAINST
1272385538230755329,NONE
1272385555460788224,NONE
1272385564935946241,NONE
1272385567301332992,AGAINST
1272385582795231232,AGAINST
1272385606752952320,AGAINST
1272385627577896960,NONE
1272385635211374595,AGAINST
1272385653108469760,AGAINST
1272385665611837440,AGAINST
1272385683722731526,AGAINST
1272385700084592640,AGAINST
1272385710276767747,AGAINST
1272385723509936134,NONE
1272385739456565248,AGAINST
1272385760058945539,AGAINST
1272385764165398528,AGAINST
1272385771874508800,AGAINST
1272385790849486850,AGAINST
1272385795102584832,AGAINST
1272385798331985920,AGAINST
1272385808671088640,AGAINST
1272385810105421824,AGAINST
1272385829818626049,NONE
