tweet_id,Stance
1248137508862472192,NONE
1248137516936552448,FAVOR
1248137574851514368,FAVOR
1248137669088915457,NONE
1248137722356584450,FAVOR
1248137740887175168,FAVOR
1248137800446365696,FAVOR
1248137940628373504,NONE
1248137963361443841,AGAINST
1248138002351742976,FAVOR
1248138011222695936,NONE
1248138054608531456,FAVOR
1248138075781451776,FAVOR
1248138133952028674,FAVOR
1248138152692404225,FAVOR
1248138160007049219,NONE
1248138171872940032,FAVOR
1248138244610392065,NONE
1248138293973323776,FAVOR
1248138314546384898,FAVOR
1248138325401239552,FAVOR
1248138358154563584,FAVOR
1248138366194941952,FAVOR
1248138463234449409,FAVOR
1248138464962453504,FAVOR
1248138685561872385,FAVOR
1248138720227872770,FAVOR
1248138764452495360,NONE
1248138770014187523,FAVOR
1248138805577646081,NONE
1248138946384666630,FAVOR
1248138951061385220,NONE
1248138975669354497,FAVOR
1248138977388961794,FAVOR
1248139034070863873,FAVOR
1248139044862689285,FAVOR
1248139121417060352,NONE
1248139145400246278,FAVOR
1248139153063260160,FAVOR
1248139163985199105,NONE
1248139213025017856,FAVOR
1248139289231347713,FAVOR
1248139292238663681,FAVOR
1248139341253263361,NONE
1248139399524749319,FAVOR
1248139400980111360,FAVOR
1248139422924603392,FAVOR
1248139521578975233,FAVOR
1248139545054310400,FAVOR
1248139580089516032,NONE
1248139584921391104,FAVOR
1248139598481387520,FAVOR
1248139652843921408,FAVOR
1248139694979690496,NONE
1248139742585159680,FAVOR
1248139826387464192,FAVOR
1248139856682901504,FAVOR
1248139935527440384,FAVOR
1248140043295825920,FAVOR
1248140108450000903,NONE
1248140111679610881,NONE
1248140137072115712,FAVOR
1248140158546972673,NONE
1248140201597304834,FAVOR
1248140218990858240,FAVOR
1248140229216796672,FAVOR
1248140274850770946,FAVOR
1248140381365116928,FAVOR
1248140407193718790,FAVOR
1248140472293482496,AGAINST
1248140482485661696,AGAINST
1248140515679309824,FAVOR
1248140529608658944,NONE
1248140727542054922,AGAINST
1248140743832674305,FAVOR
1248140783691194368,FAVOR
1248140858890678272,FAVOR
1248140914389929985,FAVOR
1248140922044526592,FAVOR
1248141017867485185,FAVOR
1248141104219852800,AGAINST
1248141122943291394,FAVOR
1248141246159339520,FAVOR
1248141250634678273,FAVOR
1248141270230466561,FAVOR
1248141272151461888,FAVOR
1248141337645457408,AGAINST
1248141375817777153,AGAINST
1248141381895442432,FAVOR
1248141403302948865,FAVOR
1248141412815630336,AGAINST
1248141463113924608,NONE
1248141490494279680,FAVOR
1248141576532103168,FAVOR
1248141621092175872,AGAINST
1248141655871553537,FAVOR
1248141660875304960,NONE
1248141681917964288,FAVOR
1248141690575126529,FAVOR
1248141704135409664,FAVOR
1248141716164665349,AGAINST
1248141837677867010,FAVOR
1248141936072044545,FAVOR
1248141936193679362,AGAINST
1248141936294322176,FAVOR
1248141938144022528,FAVOR
1248141962810658816,FAVOR
1248142015084322816,FAVOR
1248142036160540672,FAVOR
1248142084415959040,FAVOR
1248142090174939137,NONE
1248142130687721472,FAVOR
1248142136928763904,FAVOR
1248142164090998784,FAVOR
1248142166758756357,FAVOR
1248142173570314241,FAVOR
1248142176019677185,FAVOR
1248142188300644352,FAVOR
1248142189034713089,FAVOR
1248142202670387200,FAVOR
1248142210702467073,FAVOR
1248142245913677825,FAVOR
1248142277509296129,FAVOR
1248142301244907521,NONE
1248142446703398913,AGAINST
1248142447827283969,NONE
1248142465342857217,NONE
1248142501032181761,NONE
1248142521680769025,FAVOR
1248142565574090752,FAVOR
1248142580044496903,FAVOR
1248142587531321344,FAVOR
1248142590454706177,FAVOR
1248142684314906626,AGAINST
1248142802216574982,NONE
1248142820428390400,FAVOR
1248142822940610560,NONE
1248142834676400129,FAVOR
1248142862472151040,FAVOR
1248142886392266752,NONE
1248142887176503296,FAVOR
1248142893698580480,NONE
1248142958605381632,AGAINST
1248142971582775296,FAVOR
1248142986166317056,NONE
1248143040394317825,NONE
1248143063668731904,FAVOR
1248143197219381250,NONE
