tweet_id,Stance
1264410233524424705,NONE
1264410243615690753,AGAINST
1264410248250568706,AGAINST
1264410254072217602,NONE
1264410255863283712,NONE
1264410269830328320,NONE
1264410288759111681,NONE
1264410327204143104,NONE
1264410345726078982,NONE
1264410347055783941,AGAINST
1264410352000917505,NONE
1264410369809735680,AGAINST
1264410408351182848,NONE
1264410428043640832,NONE
1264410431541727232,FAVOR
1264410431797424128,NONE
1264410435362738176,NONE
1264410447001812997,NONE
1264410447031173120,NONE
1264410456443228160,NONE
1264410459060547586,AGAINST
1264410471358054401,AGAINST
1264410471765024768,AGAINST
1264410476533829633,AGAINST
1264410484863758340,AGAINST
1264410495705964545,AGAINST
1264410499736690688,AGAINST
1264410519550787584,FAVOR
1264410547975598080,FAVOR
1264410568569446401,NONE
1264410569966264320,NONE
1264410574726803457,NONE
1264410582544822272,NONE
1264410582934941696,NONE
1264410596038062080,AGAINST
1264410598072147968,NONE
1264410606280552449,NONE
1264410608600039427,AGAINST
1264410619840802816,NONE
1264410623112146951,AGAINST
1264410650979127296,NONE
1264410657702793217,AGAINST
1264410670973571072,NONE
1264410671346745354,AGAINST
1264410671510253568,AGAINST
1264410700165898245,NONE
1264410700967018497,NONE
1264410706595598336,NONE
1264410707803738112,AGAINST
1264410720067661826,NONE
1264410722047528961,NONE
1264410727420497920,AGAINST
1264410737931411457,NONE
1264410749763489792,NONE
1264410787331760128,AGAINST
1264410794311237633,AGAINST
1264410800443346944,NONE
1264410803492380674,NONE
1264410825214898176,NONE
1264410829169946625,AGAINST
1264410850481364992,NONE
1264410859926958089,NONE
1264410868189745152,AGAINST
1264410879325503488,NONE
1264410885373792259,NONE
1264410899336409088,AGAINST
1264410908500963333,AGAINST
1264410922476593152,NONE
1264410938469257216,NONE
1264410959461986307,AGAINST
1264410972518854656,NONE
1264410979930079238,AGAINST
1264410993293168641,NONE
1264410995465891840,AGAINST
1264411003728670720,AGAINST
1264411007025364993,AGAINST
1264411010166927360,AGAINST
1264411013023219712,NONE
1264411013677322240,NONE
1264411024242823169,AGAINST
1264411025744506885,NONE
1264411030861549569,NONE
1264411031670894592,NONE
1264411040739016705,NONE
1264411042815369217,AGAINST
1264411048318296065,AGAINST
1264411050662785025,NONE
1264411053040922624,NONE
1264411067574218752,AGAINST
1264411067947511813,NONE
1264411070275280896,AGAINST
1264411073408466944,AGAINST
1264411099249729536,NONE
1264411105201475585,NONE
1264411126214864896,NONE
1264411127515054081,NONE
1264411131633786885,AGAINST
1264411132149841925,NONE
1264411142098747399,AGAINST
1264411152525586434,AGAINST
1264411152819216384,AGAINST
1264411158779514887,NONE
1264411162554372097,AGAINST
1264411162843774977,NONE
1264411165062381569,AGAINST
1264411166958399489,NONE
1264411173149016065,NONE
1264411175510372352,AGAINST
1264411181009326085,NONE
1264411184163364865,NONE
1264411188630339584,AGAINST
1264411188814848002,FAVOR
1264411198403067904,AGAINST
1264411202358317057,NONE
1264411205294325765,AGAINST
1264411208100327426,NONE
1264411215448756224,NONE
1264411232976551936,NONE
