tweet_id,Stance
1264049351002697729,AGAINST
1264049370191757314,AGAINST
1264049384221814784,AGAINST
1264049386264432640,AGAINST
1264049387233144832,NONE
1264049393289682945,NONE
1264049396028600322,AGAINST
1264049405767761920,NONE
1264049425640554496,AGAINST
1264049426122838016,FAVOR
1264049441369198592,AGAINST
1264049447157354502,AGAINST
1264049448344305670,AGAINST
1264049450172977152,AGAINST
1264049459576487936,NONE
1264049460344020992,AGAINST
1264049465599700992,AGAINST
1264049474047021056,AGAINST
1264049477502951424,AGAINST
1264049477775527944,FAVOR
1264049479424135169,FAVOR
1264049480279691265,NONE
1264049481487650816,AGAINST
1264049489586851840,NONE
1264049492099076101,NONE
1264049507039232000,NONE
1264049512944975873,FAVOR
1264049532943253505,AGAINST
1264049535468199936,AGAINST
1264049545790525440,AGAINST
1264049550626443264,AGAINST
1264049554573479941,AGAINST
1264049591713959944,AGAINST
1264049600819679242,AGAINST
1264049606343700480,FAVOR
1264049610487590912,AGAINST
1264049620033794048,AGAINST
1264049644386033671,NONE
1264049648425189381,AGAINST
1264049653294612481,AGAINST
1264049653445607425,AGAINST
1264049658252406785,AGAINST
1264049675272781824,AGAINST
1264049685091811329,AGAINST
1264049708822982659,FAVOR
1264049718377631744,NONE
1264049719912787968,NONE
1264049725214351363,NONE
1264049733854773248,AGAINST
1264049735536697345,AGAINST
1264049756176818176,AGAINST
1264049767656706048,AGAINST
1264049770131337216,AGAINST
1264049776011534336,AGAINST
1264049780465926144,AGAINST
1264049788577775617,AGAINST
1264049792545509378,AGAINST
1264049803253579776,AGAINST
1264049814905421824,AGAINST
1264049828813770752,AGAINST
1264049842894094336,AGAINST
1264049846450819073,AGAINST
1264049846979227651,AGAINST
1264049847142887429,AGAINST
1264049847641862144,AGAINST
1264049855766249475,AGAINST
1264049889861763073,NONE
1264049901996048384,AGAINST
1264049902755037184,NONE
1264049908732047362,AGAINST
1264049913714876416,AGAINST
1264049918538182656,AGAINST
1264049928852013056,AGAINST
1264049942462693377,AGAINST
1264049949232074752,AGAINST
1264049955393724417,AGAINST
1264049957280952321,AGAINST
1264049958275158017,AGAINST
1264049959516676096,AGAINST
1264049964746969089,AGAINST
1264049965279481856,NONE
1264049969939443712,AGAINST
1264049970824581120,AGAINST
1264049972669845505,AGAINST
1264049974821650432,AGAINST
1264049991926120448,AGAINST
1264049996699222018,AGAINST
1264050017796415489,AGAINST
1264050031692091393,AGAINST
1264050035341307908,FAVOR
1264050048561827842,AGAINST
1264050059299172355,AGAINST
1264050060091813889,AGAINST
1264050060108746753,FAVOR
1264050061329215494,AGAINST
1264050068778135553,AGAINST
1264050080190996483,AGAINST
1264050085572128768,NONE
1264050085836419072,NONE
1264050086104846338,AGAINST
1264050089053413380,AGAINST
1264050091469365249,NONE
1264050100021743617,AGAINST
1264050100416000000,AGAINST
1264050102508949505,NONE
1264050104043884544,NONE
1264050106426368000,FAVOR
1264050108678631424,AGAINST
1264050114273914880,AGAINST
1264050118581338112,AGAINST
1264050122020831232,AGAINST
1264050127347613696,FAVOR
1264050130770165761,AGAINST
1264050137774657536,AGAINST
1264050145706086401,AGAINST
1264050154438627338,NONE
1264050156086927360,NONE
1264050157110378496,AGAINST
1264050164353777665,NONE
1264050174265040897,AGAINST
1264050181311541248,AGAINST
1264050205684568065,AGAINST
1264050210449362944,FAVOR
1264050214698172422,AGAINST
1264050214869954560,AGAINST
1264050215306354693,AGAINST
1264050221018996737,AGAINST
1264050223736778752,AGAINST
1264050228669353984,AGAINST
1264050230410035201,AGAINST
1264050230762385411,AGAINST
1264050231223574531,AGAINST
1264050248567017473,AGAINST
1264050249221517312,AGAINST
1264050259388280832,NONE
1264050260273278979,NONE
1264050275699970048,FAVOR
1264050284591894528,NONE
1264050286680735745,AGAINST
1264050305769115648,FAVOR
1264050309892132866,AGAINST
1264050310584004608,AGAINST
1264050310840045568,AGAINST
1264050314027687936,AGAINST
1264050315717820417,AGAINST
1264050316741275648,AGAINST
1264050318402338822,AGAINST
1264050319060643840,AGAINST
1264050321342509057,NONE
1264050324123385857,AGAINST
1264050326174228481,AGAINST
1264050341424893952,AGAINST
1264050342959824897,NONE
1264050345912733696,AGAINST
1264050348529872898,AGAINST
