tweet_id,Stance
1252102598607306752,NONE
1252102655779971072,NONE
1252102660020244480,AGAINST
1252102670535364609,AGAINST
1252102695231488000,AGAINST
1252102703100157952,NONE
1252102708653371392,NONE
1252102709135761409,AGAINST
1252102715284611073,NONE
1252102734280417281,AGAINST
1252102753049931780,AGAINST
1252102760742268928,AGAINST
1252102770355650561,NONE
1252102771043700736,AGAINST
1252102777968492550,AGAINST
1252102779239387137,NONE
1252102780669526018,FAVOR
1252102782624112643,FAVOR
1252102783525883904,NONE
1252102787531329536,AGAINST
1252102790073245699,AGAINST
1252102795957698565,AGAINST
1252102824386846720,AGAINST
1252102838852804608,AGAINST
1252102871601930242,AGAINST
1252102883857715202,AGAINST
1252102897250103297,AGAINST
1252102897585647616,NONE
1252102906452406272,AGAINST
1252102908964814848,AGAINST
1252102919886782464,NONE
1252102920914362368,FAVOR
1252102945610465280,NONE
1252102949544906752,NONE
1252102951885144064,AGAINST
1252102954535944192,NONE
1252102964283617282,NONE
1252102967127273473,AGAINST
1252102970579120128,AGAINST
1252102978439450624,NONE
1252103000580976640,FAVOR
1252103003722547201,NONE
1252103003865329664,NONE
1252103014678061056,AGAINST
1252103045711720450,FAVOR
1252103046496051205,NONE
1252103053978804224,AGAINST
1252103068562456576,NONE
1252103074866434048,AGAINST
1252103077445935105,AGAINST
1252103083674476546,FAVOR
1252103088946757641,AGAINST
1252103100166336513,AGAINST
1252103103102554113,NONE
1252103106659332096,NONE
1252103118042603520,NONE
1252103118512435201,NONE
1252103128675205120,AGAINST
1252103133045506048,AGAINST
1252103140138201088,AGAINST
1252103148237250560,AGAINST
1252103151605309440,AGAINST
1252103157078884352,AGAINST
1252103163752132608,AGAINST
1252103173533122563,NONE
1252103180718084096,NONE
1252103181896691712,NONE
1252103196811632640,NONE
1252103197642153985,NONE
1252103203673513986,FAVOR
1252103205024083969,NONE
1252103205531631617,NONE
1252103222669393925,AGAINST
1252103226213765121,AGAINST
1252103244177829888,NONE
1252103254072156162,AGAINST
1252103265807765504,NONE
1252103269062709255,NONE
1252103272334229504,AGAINST
1252103302126411776,NONE
1252103322720505856,NONE
1252103322862891008,AGAINST
1252103325048283144,NONE
1252103331817893890,FAVOR
1252103335575838720,NONE
1252103350813773825,NONE
1252103351908646914,AGAINST
1252103366664052736,NONE
1252103368165584896,NONE
1252103372502642689,AGAINST
1252103400558215170,AGAINST
1252103404475658242,AGAINST
1252103413736693760,AGAINST
1252103421454417927,AGAINST
1252103433282347008,AGAINST
1252103433777274880,AGAINST
1252103450286010371,AGAINST
1252103454937559040,NONE
1252103459081347072,AGAINST
1252103469655359489,AGAINST
1252103470095536128,AGAINST
1252103478635188224,NONE
1252103511732629507,AGAINST
1252103518841786368,NONE
1252103552413163520,NONE
1252103552731930625,AGAINST
1252103555307016192,NONE
1252103569165242368,FAVOR
1252103570578702342,NONE
1252103571501469701,AGAINST
1252103578866483200,AGAINST
1252103579923558400,FAVOR
1252103586227482624,NONE
1252103587804491776,NONE
1252103601964544001,NONE
1252103605303144449,FAVOR
1252103606070804501,AGAINST
1252103610642714625,AGAINST
1252103624794099712,AGAINST
1252103628816412672,AGAINST
1252103643899113479,AGAINST
1252103645018992641,NONE
1252103659241996288,NONE
1252103678762168320,AGAINST
1252103681710919686,NONE
1252103718402691072,AGAINST
1252103719933505536,AGAINST
1252103729970647041,FAVOR
1252103738040496128,NONE
1252103759485792257,AGAINST
1252103762342146048,NONE
1252103804750831616,NONE
1252103815769337856,AGAINST
1252103820034752512,AGAINST
1252103827219779584,NONE
1252103829769687040,NONE
1252103833154535425,NONE
1252103862141370369,AGAINST
1252103863567409152,NONE
1252103878897696768,AGAINST
1252103881636470787,NONE
1252103919347437573,AGAINST
1252103924263251968,NONE
1252103931985002497,NONE
1252103937861312514,NONE
1252103979099656193,NONE
1252104000440119297,NONE
1252104016751783936,AGAINST
1252104039560392706,AGAINST
1252104056568532993,NONE
1252104058187296768,AGAINST
1252104069025419264,NONE
1252104128643424256,AGAINST
1252104132535758848,NONE
1252104140605415424,AGAINST
1252104141712896006,NONE
1252104159383425024,NONE
1252104161627275264,NONE
1252104172393992193,AGAINST
1252104182166847488,NONE
1252104186587578375,FAVOR
1252104187980242944,NONE
1252104204866347008,AGAINST
1252104212957151232,NONE
1252104220226080770,NONE
1252104228530720768,NONE
1252104229403099136,NONE
1252104229566558209,AGAINST
1252104248742961152,AGAINST
1252104257723121664,NONE
1252104260700876806,AGAINST
1252104264492544000,AGAINST
1252104267747356673,NONE
1252104279776800768,AGAINST
1252104298957176834,NONE
1252104301557604354,NONE
1252104309979791361,NONE
1252104316665593856,NONE
1252104317777195008,AGAINST
1252104323837894659,NONE
1252104323896471552,NONE
1252104324211109889,NONE
1252104328396935172,FAVOR
1252104333107363840,AGAINST
1252104339168116741,AGAINST
1252104340451610624,NONE
1252104340497739776,AGAINST
1252104354485596163,AGAINST
1252104354544390146,FAVOR
1252104360282198016,AGAINST
1252104362832216064,NONE
1252104364178550784,AGAINST
1252104380897255424,NONE
1252104386672640000,FAVOR
1252104401096851457,AGAINST
1252104417928785922,AGAINST
1252104421460209665,AGAINST
1252104422798364673,FAVOR
1252104435301445632,NONE
1252104438338248705,AGAINST
1252104441005629441,AGAINST
1252104443920818176,AGAINST
1252104448492486656,FAVOR
1252104463764119552,NONE
1252104487499706372,NONE
1252104489160540162,FAVOR
1252104498245443585,AGAINST
1252104500019695619,AGAINST
1252104524564750338,NONE
1252104539437752320,NONE
1252104544378515456,AGAINST
1252104547511734272,AGAINST
1252104565740068864,NONE
1252104566654398469,AGAINST
1252104601785954304,NONE
1252104607997865984,NONE
1252104609595719680,AGAINST
1252104616906391558,NONE
1252104619276201984,AGAINST
1252104623541891072,FAVOR
1252104625425022977,AGAINST
1252104627333419009,FAVOR
1252104628285530113,AGAINST
1252104629178990595,NONE
1252104631922028544,AGAINST
1252104637240377350,NONE
1252104638314225664,FAVOR
1252104642542145537,AGAINST
1252104649240428549,NONE
1252104650666450946,NONE
1252104653296336896,AGAINST
1252104662041292802,NONE
1252104666751447045,AGAINST
1252104678046724096,AGAINST
1252104685621673986,AGAINST
1252104698368339971,AGAINST
1252104698615586816,NONE
1252104715787071488,AGAINST
1252104721420058624,NONE
1252104733164093440,NONE
1252104742286888962,NONE
1252104747345215490,NONE
1252104772988964864,AGAINST
1252104781017108481,AGAINST
1252104781868470272,NONE
1252104782883336192,AGAINST
1252104788885385216,AGAINST
1252104793092288516,NONE
1252104796372377600,AGAINST
1252104800801566720,AGAINST
1252104807378292746,AGAINST
1252104811727613952,AGAINST
1252104817641750536,AGAINST
1252104826764197893,NONE
1252104826797690880,NONE
1252104836692291592,NONE
1252104837166137344,AGAINST
1252104839070269440,AGAINST
1252104850885705730,AGAINST
1252104856858394627,NONE
1252104859219787776,FAVOR
1252104877871730689,AGAINST
1252104893050961920,AGAINST
1252104895009820673,NONE
1252104896205078528,FAVOR
1252104897576615937,AGAINST
1252104899514388480,AGAINST
1252104914504835074,AGAINST
1252104920318332929,AGAINST
1252104921702207488,AGAINST
1252104933928624130,AGAINST
1252104940249649152,AGAINST
1252104940383854599,AGAINST
1252104950009774087,AGAINST
1252104950261284864,AGAINST
1252104950508695552,AGAINST
1252104973451657217,NONE
1252104980414312448,FAVOR
1252105004162461697,AGAINST
1252105009895895040,AGAINST
1252105017420419072,AGAINST
1252105023128920064,AGAINST
1252105028585885696,NONE
1252105040183123969,NONE
1252105047548329985,AGAINST
1252105047648894976,AGAINST
1252105048135368705,NONE
1252105063570395137,AGAINST
1252105082428153858,AGAINST
1252105120008962053,AGAINST
1252105124710772737,AGAINST
1252105132755443712,AGAINST
1252105141043572736,AGAINST
1252105147892801537,FAVOR
1252105151126687747,NONE
1252105151776583681,FAVOR
1252105154070933504,AGAINST
1252105160911925248,FAVOR
1252105194789236736,AGAINST
1252105208051593216,NONE
1252105209154699264,NONE
1252105220903010306,AGAINST
1252105249130766340,AGAINST
1252105257674399744,AGAINST
1252105266968973312,NONE
1252105270316003328,NONE
1252105302717030400,AGAINST
1252105306554773510,AGAINST
1252105329262817281,NONE
1252105335785078784,FAVOR
1252105357591273473,NONE
1252105362918047746,NONE
1252105368328531969,FAVOR
1252105373408002049,AGAINST
1252105380965974016,AGAINST
1252105383520296964,AGAINST
1252105388977086464,AGAINST
1252105392454168577,FAVOR
1252105396925259776,AGAINST
1252105399270019072,NONE
1252105401568501761,AGAINST
1252105402931531776,AGAINST
1252105405506834432,AGAINST
1252105405762875392,NONE
1252105418677108736,NONE
1252105434032418817,AGAINST
1252105442907611136,AGAINST
1252105453162684417,AGAINST
1252105468584984576,AGAINST
1252105486960398339,AGAINST
1252105487274795008,AGAINST
1252105492463153153,AGAINST
1252105522121109507,NONE
1252105522481901568,AGAINST
1252105527523409920,AGAINST
1252105535593172992,AGAINST
1252105544376242176,AGAINST
1252105570493976576,NONE
1252105584326750208,AGAINST
1252105626051895299,AGAINST
1252105629801594885,FAVOR
1252105652815577092,FAVOR
1252105655617417216,AGAINST
1252105674038947840,NONE
1252105674546229250,AGAINST
1252105682175832064,NONE
1252105692216913920,AGAINST
1252105694095925248,NONE
1252105724336812032,AGAINST
1252105732285227013,AGAINST
1252105744725336065,AGAINST
1252105749141938177,AGAINST
1252105759703224320,AGAINST
1252105770268672003,AGAINST
1252105807283417089,AGAINST
1252105819874885634,AGAINST
1252105821552607233,AGAINST
1252105823913832451,AGAINST
1252105825608335361,AGAINST
1252105830482079745,AGAINST
1252105848811401222,NONE
1252105869040521216,FAVOR
1252105878490083328,AGAINST
1252105885670879234,FAVOR
1252105894218915841,FAVOR
1252105922727591941,AGAINST
