tweet_id,Stance
1253935761801568258,NONE
1253935763529650176,AGAINST
1253935768814354433,NONE
1253935774090723328,NONE
1253935786736713728,AGAINST
1253935811596337152,NONE
1253935815564001288,NONE
1253935821956304897,AGAINST
1253935826628603905,NONE
1253935840952107009,AGAINST
1253935841291968512,AGAINST
1253935846945939457,AGAINST
1253935848111976448,AGAINST
1253935848283758592,FAVOR
1253935853006655493,NONE
1253935858903846914,NONE
1253935866566844417,AGAINST
1253935872199651330,AGAINST
1253935884979691524,NONE
1253935887496491008,NONE
1253935893993320448,FAVOR
1253935902977519616,NONE
1253935917410029568,AGAINST
1253935929384996864,AGAINST
1253935948762542080,AGAINST
1253935964986249216,FAVOR
1253935968169545730,AGAINST
1253935986628636672,NONE
1253935997017968640,FAVOR
1253935997550759938,NONE
1253936019247792128,NONE
1253936019625226240,AGAINST
1253936026638311425,NONE
1253936029800767488,NONE
1253936030501273600,NONE
1253936040978583553,NONE
1253936060607987712,NONE
1253936061694255105,NONE
1253936066693943296,NONE
1253936067226591232,AGAINST
1253936068740734978,AGAINST
1253936078886666240,NONE
1253936081734688768,AGAINST
1253936093394853893,NONE
1253936098381672448,AGAINST
1253936099610759169,AGAINST
1253936139163099136,AGAINST
1253936152765181954,AGAINST
1253936176970567680,AGAINST
1253936192338513920,AGAINST
1253936197316956160,NONE
1253936198441197568,AGAINST
1253936199120687105,AGAINST
1253936219454607360,AGAINST
1253936227507679233,NONE
1253936240618921984,AGAINST
1253936245543223296,NONE
1253936255655534592,AGAINST
1253936273074593792,NONE
1253936283182907392,NONE
1253936286148161538,NONE
1253936292724740101,AGAINST
1253936304313839616,NONE
1253936308101283840,NONE
1253936311800492032,AGAINST
1253936325352292356,NONE
1253936337021014023,FAVOR
1253936338954604551,AGAINST
1253936342289002498,NONE
1253936384408256513,AGAINST
1253936395732779009,NONE
1253936419648598016,NONE
1253936420705562627,AGAINST
1253936426397208576,AGAINST
1253936431237681153,FAVOR
1253936431338262528,AGAINST
1253936432638541825,NONE
1253936439932444672,AGAINST
1253936444470681600,AGAINST
1253936444583882753,NONE
1253936448996347904,NONE
1253936450728529920,NONE
1253936475844030465,AGAINST
1253936481082769409,NONE
1253936488544264194,NONE
1253936489400012801,AGAINST
1253936507938762753,AGAINST
1253936537739264000,AGAINST
1253936538850820096,NONE
1253936547511955456,NONE
1253936548619317248,AGAINST
1253936549869187073,NONE
1253936575790174208,AGAINST
1253936584573026304,AGAINST
1253936584627453953,FAVOR
1253936584920948736,AGAINST
1253936586623983617,AGAINST
1253936589513916417,NONE
1253936590663168000,AGAINST
1253936594194661377,NONE
1253936637417005056,NONE
1253936655788060672,AGAINST
1253936675484397568,NONE
1253936682300084224,AGAINST
1253936684678463488,AGAINST
1253936688415625216,NONE
1253936692395991041,FAVOR
1253936697122881540,AGAINST
1253936717997973505,AGAINST
1253936718484574209,AGAINST
1253936736624762881,NONE
1253936738008997889,NONE
1253936743063130113,AGAINST
1253936751384629248,AGAINST
1253936755344125953,AGAINST
1253936767033462786,NONE
1253936777280270336,FAVOR
1253936777691385856,NONE
1253936784049930240,AGAINST
1253936794749538305,NONE
1253936796154634240,AGAINST
1253936797458919425,AGAINST
1253936799426150401,FAVOR
1253936800810192896,AGAINST
1253936814794043392,AGAINST
1253936823065350145,NONE
1253936826857017347,AGAINST
1253936827439947778,AGAINST
1253936851179778049,AGAINST
1253936862332366857,NONE
1253936869659881473,AGAINST
1253936871614418946,AGAINST
1253936872620871682,NONE
1253936877889040384,AGAINST
1253936881160671232,AGAINST
1253936886080471040,NONE
1253936926874198023,NONE
1253936929994756098,AGAINST
1253936933501353984,AGAINST
1253936956695736320,NONE
1253936962609639425,AGAINST
1253936964052500480,NONE
1253936999318335489,AGAINST
1253937006700302338,AGAINST
1253937011616030720,FAVOR
1253937016858869762,FAVOR
1253937046336475136,NONE
1253937055442309120,AGAINST
1253937076690657280,AGAINST
1253937079769337856,NONE
1253937120537980929,AGAINST
1253937124140675072,AGAINST
1253937129962471425,NONE
1253937157678350337,NONE
1253937163114291200,NONE
1253937169183449090,NONE
1253937170856935426,NONE
1253937171699863552,NONE
1253937184949714944,AGAINST
1253937187831283713,NONE
1253937193434910720,AGAINST
1253937206395195393,AGAINST
1253937221876490240,AGAINST
1253937221901496320,FAVOR
1253937228990070786,AGAINST
1253937231783358464,NONE
1253937235369627648,NONE
1253937240364859392,NONE
1253937243489697792,AGAINST
1253937258207555584,FAVOR
1253937271226630144,NONE
1253937275857240064,NONE
1253937288867913728,AGAINST
1253937289903968256,AGAINST
1253937291447406592,AGAINST
1253937318156570624,NONE
1253937361479766019,NONE
1253937392903389184,AGAINST
1253937407595958273,NONE
1253937409898754048,NONE
1253937413635731456,AGAINST
1253937425191182336,AGAINST
1253937434393485312,AGAINST
1253937438118068224,NONE
1253937447634952192,FAVOR
1253937448805154819,NONE
1253937451598376960,AGAINST
1253937470418403328,NONE
1253937470669942784,AGAINST
