tweet_id,Stance
1272022015260704768,NONE
1272022018376912896,AGAINST
1272022060123009026,AGAINST
1272022064862392320,AGAINST
1272022069710995456,AGAINST
1272022090623803399,NONE
1272022147456589826,NONE
1272022195527540737,NONE
1272022197918466049,NONE
1272022205266829313,NONE
1272022246630977536,AGAINST
1272022249617358848,AGAINST
1272022253232766976,AGAINST
1272022269074817025,NONE
1272022274791571456,AGAINST
1272022281619943424,AGAINST
1272022286799908864,AGAINST
1272022288980795392,NONE
1272022308325134337,AGAINST
1272022338289242112,AGAINST
1272022342831681536,AGAINST
1272022357939564544,AGAINST
1272022360095326210,NONE
1272022367653425156,AGAINST
1272022370144800769,AGAINST
1272022376041963520,NONE
1272022384246173696,NONE
1272022390025805825,NONE
1272022394534690817,NONE
1272022396212559872,NONE
1272022404408238080,AGAINST
1272022423660085248,NONE
1272022424037363712,AGAINST
1272022452638539778,AGAINST
1272022457331986432,AGAINST
1272022501871112192,AGAINST
1272022504937119744,AGAINST
1272022512138891266,AGAINST
1272022523438383105,NONE
1272022525598486528,AGAINST
1272022552874029057,NONE
1272022564144058368,AGAINST
1272022596905627648,NONE
1272022600148029442,FAVOR
1272022632179867648,AGAINST
1272022638358073344,AGAINST
1272022649242152966,NONE
1272022653562507266,AGAINST
1272022671019081728,AGAINST
1272022683144851457,AGAINST
1272022692842147841,AGAINST
1272022707467456512,AGAINST
1272022712769077250,AGAINST
1272022716154105857,NONE
1272022717596864515,AGAINST
1272022733937717249,FAVOR
1272022784785264640,NONE
1272022798664433664,AGAINST
1272022805362556928,AGAINST
1272022808856592384,AGAINST
1272022870038896641,NONE
1272022881224945664,AGAINST
1272022911553961984,AGAINST
1272022935138529281,NONE
1272022941140750341,NONE
1272022947197267969,AGAINST
1272023016260595712,FAVOR
1272023037102026753,NONE
1272023040197451776,AGAINST
1272023051002142720,AGAINST
1272023074062262272,AGAINST
1272023096472604680,NONE
1272023098334871552,AGAINST
1272023106907975680,AGAINST
1272023110590529537,AGAINST
1272023127904550913,AGAINST
1272023135370559488,AGAINST
1272023141628497927,NONE
1272023144392462336,NONE
1272023151468257280,AGAINST
1272023185924321280,NONE
1272023193621016576,AGAINST
1272023194216673280,AGAINST
1272023199413415937,NONE
1272023204870017024,AGAINST
1272023207671889920,AGAINST
1272023258645164032,AGAINST
1272023279251972096,FAVOR
1272023280468152320,AGAINST
1272023346398584832,NONE
1272023350475476992,AGAINST
1272023354787192837,AGAINST
1272023375691612160,AGAINST
1272023401406726144,AGAINST
1272023415176585216,AGAINST
1272023442590703616,AGAINST
1272023445858066433,AGAINST
1272023458713665538,AGAINST
1272023463637598210,AGAINST
1272023487310213125,NONE
1272023489667567616,AGAINST
1272023503626219520,NONE
1272023592356569088,NONE
1272023596668354560,AGAINST
1272023613965729792,AGAINST
1272023622081626113,NONE
1272023628364775425,AGAINST
1272023633733574656,NONE
1272023634903785472,NONE
1272023664339410945,AGAINST
1272023691447205889,AGAINST
1272023719448391680,AGAINST
1272023730886230017,AGAINST
1272023733184548864,AGAINST
1272023735508316160,AGAINST
1272023737957744640,AGAINST
1272023742005288961,AGAINST
1272023771847643137,AGAINST
1272023778965454849,AGAINST
1272023806777810944,AGAINST
1272023821172654081,AGAINST
1272023857197731840,AGAINST
1272023872804720640,AGAINST
1272023878630440965,AGAINST
1272023899639697408,AGAINST
1272023903997702180,AGAINST
1272023907369922560,AGAINST
1272023929255845888,AGAINST
1272023944795549696,AGAINST
1272023957315522560,NONE
1272023991658700800,AGAINST
1272023999975952386,NONE
1272024034574811137,AGAINST
1272024035745050624,AGAINST
1272024042652999687,AGAINST
1272024060730372102,AGAINST
1272024065063043072,AGAINST
1272024082347773954,AGAINST
1272024111707910144,AGAINST
1272024158503759874,AGAINST
1272024241710325760,AGAINST
1272024265135620096,AGAINST
1272024280566509568,AGAINST
1272024289844301825,AGAINST
1272024291719155714,AGAINST
