tweet_id,Stance
1241546577140805633,AGAINST
1241546736432074752,FAVOR
1241546841805684737,FAVOR
1241546854086643713,FAVOR
1241546896528867328,NONE
1241546902207787008,NONE
1241546997183574016,NONE
1241547012157222912,NONE
1241547044759756800,AGAINST
1241547090553180160,AGAINST
1241547207469342720,NONE
1241547303791493120,FAVOR
1241547309550313472,FAVOR
1241547376432574465,FAVOR
1241547382237650944,AGAINST
1241547389778956293,NONE
1241547402944921600,AGAINST
1241547590304292865,AGAINST
1241547650597519361,NONE
1241547665546121216,AGAINST
1241547683929653248,FAVOR
1241547852926668800,AGAINST
1241547907414855680,FAVOR
1241548001513844736,NONE
1241548039116001280,NONE
1241548070325649411,AGAINST
1241548087686057984,AGAINST
1241548136482471938,AGAINST
1241548336643084288,NONE
1241548350434017286,NONE
1241548411771502602,NONE
1241548424383774721,AGAINST
1241548447003574273,NONE
1241548478658076673,FAVOR
1241548679384891393,FAVOR
1241548697978224641,FAVOR
1241548796074459136,NONE
1241548923468201990,NONE
1241548984994455552,FAVOR
1241549003600400384,NONE
1241549049855184897,NONE
1241549133783224320,NONE
1241549141626535936,NONE
1241549155752951808,AGAINST
1241549224996716544,NONE
1241549299948888067,NONE
1241549373978415104,FAVOR
1241549424284684288,AGAINST
1241549442945171456,FAVOR
1241549583567613952,NONE
1241549606183460865,FAVOR
1241549623585538050,NONE
1241549641998462977,NONE
1241549664488435713,FAVOR
1241549811859501056,FAVOR
1241549880654520320,NONE
1241550091778957313,FAVOR
1241550092210966528,AGAINST
1241550151375872004,NONE
1241550311367430144,AGAINST
1241550354493276160,NONE
1241550528154202113,NONE
1241550560886693891,NONE
1241550581283663874,FAVOR
1241550593317130240,AGAINST
1241550645611712513,FAVOR
1241550661449216000,NONE
1241550740750991361,NONE
1241550860527665152,NONE
1241550910595256320,NONE
1241550915070550018,FAVOR
1241550942673068032,FAVOR
1241550957713993734,FAVOR
1241550977364180994,FAVOR
1241551046935293953,NONE
1241551077717221376,FAVOR
1241551167944921088,NONE
1241551290922139650,FAVOR
1241551329471782912,NONE
1241551359947624449,NONE
1241551410292043782,FAVOR
1241551422099009537,NONE
1241551815809720320,FAVOR
1241551914703216641,NONE
1241551965944979457,AGAINST
1241552028817436674,NONE
1241552049935749120,NONE
1241552064599085056,FAVOR
1241552085109354499,NONE
1241552128230993921,NONE
1241552308292419587,NONE
1241552578359349248,NONE
1241552624933011457,AGAINST
1241552679110709248,NONE
1241552722744217600,FAVOR
1241552869955960833,NONE
1241552883050352641,AGAINST
1241553028781613056,FAVOR
1241553089020207104,AGAINST
1241553132829605891,AGAINST
1241553145295069185,AGAINST
1241553235006992384,NONE
1241553249435553792,FAVOR
1241553328498077696,NONE
1241553370399346689,AGAINST
1241553460610379782,FAVOR
1241553482877825024,AGAINST
1241553675044171776,NONE
1241553699987533826,NONE
1241553746200576000,AGAINST
1241553789787701251,FAVOR
1241553869047386112,AGAINST
1241553879998717952,NONE
1241553925234405377,AGAINST
1241554025847365632,NONE
1241554129849208832,AGAINST
1241554152708124672,NONE
1241554171536576513,NONE
1241554346023833606,FAVOR
1241554349613957121,NONE
1241554375216189441,NONE
1241554403355582464,NONE
1241554415212998656,NONE
1241554437166039040,FAVOR
1241554569651302400,NONE
1241554600080986113,NONE
1241554696000528385,NONE
1241554799872499712,NONE
1241554854532833282,NONE
1241554874103300096,AGAINST
1241554970408660994,NONE
1241554993561255936,FAVOR
1241554994966474760,FAVOR
1241555077925687296,FAVOR
1241555083260645376,NONE
1241555153527820289,NONE
1241555162981900288,NONE
1241555207194099712,AGAINST
1241555291239415810,NONE
1241555298898206721,NONE
1241555336223289345,NONE
1241555336865210376,FAVOR
1241555341159981056,AGAINST
1241555398701826049,NONE
1241555464090836992,NONE
1241555517941485570,NONE
1241555595393740805,NONE
1241555619552911360,FAVOR
1241555677119574016,NONE
1241555707972866050,NONE
