tweet_id,Stance
1245600925571362816,NONE
1245600927534333955,NONE
1245600949306974208,NONE
1245601001857409025,NONE
1245601008790548481,AGAINST
1245601067351465985,NONE
1245601100746461184,FAVOR
1245601135714422784,FAVOR
1245601137656360961,FAVOR
1245601193184784385,AGAINST
1245601219864711171,NONE
1245601286096973824,NONE
1245601292526837761,FAVOR
1245601369429442562,NONE
1245601549545431047,NONE
1245601559943118852,NONE
1245601597868007426,NONE
1245601636048719876,FAVOR
1245601689807159296,NONE
1245601699118460930,NONE
1245601778046910464,NONE
1245601860074889216,AGAINST
1245601891708358658,AGAINST
1245602033563922432,AGAINST
1245602035816251392,NONE
1245602134059397120,NONE
1245602160357695490,FAVOR
1245602176791007232,FAVOR
1245602274501484546,NONE
1245602341882974208,AGAINST
1245602387647029248,NONE
1245602462444032007,NONE
1245602575514099714,AGAINST
1245602579557445632,NONE
1245602596179472393,AGAINST
1245602697136373760,NONE
1245602747203776514,FAVOR
1245602749758107649,NONE
1245602783090184193,NONE
1245602813360492546,FAVOR
1245602846935887872,NONE
1245602867525718016,NONE
1245602937247649792,NONE
1245603018025750528,NONE
1245603088032911361,FAVOR
1245603115178397696,NONE
1245603301636235266,NONE
1245603339284271105,NONE
1245603444221546497,NONE
1245603458058579972,NONE
1245603537062522881,NONE
1245603563021058049,FAVOR
1245603572844097536,AGAINST
1245603605308006405,FAVOR
1245603633489571840,NONE
1245603767069724679,AGAINST
1245603830831534085,AGAINST
1245603845046034432,AGAINST
1245603965623873536,AGAINST
1245604025304641536,NONE
1245604099011129344,FAVOR
1245604126693548039,NONE
1245604164186456068,NONE
1245604190879014914,NONE
1245604328913530880,NONE
1245604356377862144,NONE
1245604417484668929,NONE
1245604420752044042,NONE
1245604549278060546,NONE
1245604557113049096,NONE
1245604565803622401,NONE
1245604637836627969,AGAINST
1245604694400970753,NONE
1245604716643364864,NONE
1245604824202149890,NONE
1245604939696500739,AGAINST
1245604997573693441,FAVOR
1245605006922801153,NONE
1245605014413836289,NONE
1245605020172603392,FAVOR
1245605163454218240,AGAINST
1245605195960078336,FAVOR
1245605241749254145,NONE
1245605287869870080,NONE
1245605335269699586,FAVOR
1245605403804577792,NONE
1245605472146583552,AGAINST
1245605481797701635,AGAINST
1245605493608869888,NONE
1245605574466658305,FAVOR
1245605574743478275,NONE
1245605587481579522,FAVOR
1245605634034130949,NONE
1245605751759880192,AGAINST
1245605870676803590,AGAINST
1245605896522100736,NONE
1245605998439452675,AGAINST
1245606069021184000,AGAINST
1245606075040071680,NONE
1245606156040458240,NONE
1245606244913565699,AGAINST
1245606272767909891,NONE
1245606292007186432,NONE
1245606305361883139,NONE
1245606309119967233,AGAINST
1245606493417697280,NONE
1245606507959312385,AGAINST
1245606519426568194,NONE
1245606549826834434,NONE
1245606598698913792,NONE
1245606616554061827,NONE
1245606650351742976,NONE
1245606653895925765,NONE
1245606723458490370,NONE
1245606743985410048,AGAINST
1245606752311115778,AGAINST
1245606753317736451,AGAINST
1245606772934463490,NONE
1245606787014742021,FAVOR
1245606857160286209,FAVOR
1245606880577064960,NONE
1245606884758786050,NONE
1245606991944273920,NONE
1245607024680816640,NONE
1245607090569109506,NONE
1245607145740980227,NONE
1245607245930352640,FAVOR
1245607246144270338,AGAINST
1245607270974513156,NONE
1245607293749563394,NONE
1245607303316815874,NONE
1245607312493907969,NONE
1245607321985642497,AGAINST
1245607335025725440,NONE
1245607378327724033,NONE
1245607417443844097,NONE
1245607434707546112,NONE
1245607480089927683,NONE
1245607482589728770,FAVOR
1245607562549985281,NONE
1245607621492486150,NONE
1245607786328686592,NONE
1245607944311341059,AGAINST
1245607948199448577,AGAINST
1245608110745456641,AGAINST
1245608111500480514,AGAINST
1245608112871976961,NONE
1245608120690171905,NONE
1245608190634385408,NONE
1245608214776827905,NONE
1245608236377493506,NONE
1245608253305679883,NONE
1245608273295728640,NONE
1245608300730675202,AGAINST
1245608321999990785,NONE
1245608369202720775,NONE
1245608382423117828,NONE
1245608507451162625,AGAINST
1245608520763858950,FAVOR
1245608542939123714,AGAINST
1245608543383764992,NONE
1245608683897122824,NONE
1245608711445311488,NONE
1245608726695784450,NONE
1245608782492655617,AGAINST
1245608795083964424,FAVOR
1245608843070980097,AGAINST
1245608921412206592,NONE
1245609038764576769,NONE
1245609145710997504,NONE
1245609154393202689,NONE
1245609230427549698,AGAINST
1245609251877208068,NONE
1245609288405417986,FAVOR
1245609386669510656,NONE
1245609435453517824,NONE
1245609447080128515,AGAINST
1245609466432598017,NONE
1245609526637682688,FAVOR
1245609584963641360,AGAINST
1245609623706456071,AGAINST
1245609626894139392,AGAINST
1245609714773192705,NONE
1245609724915007488,NONE
1245609790144835586,AGAINST
1245609842711998464,NONE
1245609873766617090,NONE
1245610004217868288,FAVOR
1245610032248410114,AGAINST
1245610069615456261,NONE
1245610073985957890,NONE
1245610095737622528,NONE
1245610106621812738,FAVOR
1245610119183785990,NONE
1245610163400138753,NONE
1245610214293790726,NONE
1245610234954932230,NONE
1245610338222927872,NONE
1245610353859260423,NONE
1245610374432305154,NONE
1245610385022959617,NONE
1245610421496643585,NONE
1245610501255491586,NONE
1245610569484255234,NONE
1245610735519977477,FAVOR
1245610791128068096,AGAINST
1245610849588273152,NONE
1245610911152275458,NONE
1245610915845685249,NONE
1245610964377931778,AGAINST
1245610964667363329,NONE
1245610970157699073,FAVOR
1245611000235061251,NONE
1245611004005761026,NONE
1245611037304340480,NONE
1245611080333660167,NONE
1245611087585673224,NONE
1245611109597380609,NONE
1245611110578831360,NONE
1245611133404188674,FAVOR
1245611256792268801,NONE
1245611336031059970,NONE
1245611337939468290,AGAINST
1245611357673668608,NONE
1245611369254117376,NONE
1245611382990458882,FAVOR
1245611489316057095,NONE
1245611585067835397,FAVOR
1245611767922716673,AGAINST
1245611810218078208,NONE
1245611810788499460,NONE
1245611924982657026,FAVOR
1245611941453676549,AGAINST
1245612037935214594,NONE
1245612047884115968,NONE
1245612080712974338,FAVOR
1245612100661084161,NONE
1245612120001011719,NONE
1245612166872322056,FAVOR
1245612333352628226,AGAINST
1245612343272206337,NONE
1245612368286978049,NONE
1245612404697792514,AGAINST
1245612471982772224,FAVOR
1245612530698870784,AGAINST
1245612541394292737,NONE
1245612556124704778,NONE
1245612649041166337,FAVOR
1245612651297665026,NONE
1245612716061949952,NONE
1245612737499021312,AGAINST
1245612754267860993,AGAINST
1245612771124736012,NONE
1245612807044739074,AGAINST
1245612858907308033,AGAINST
1245612885784457216,FAVOR
1245612963777544193,NONE
1245613046489219079,NONE
